StartDate,EndDate,Status,IPAddress,Progress,Duration..in.seconds.,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q54_1,Q60_1,E_1_C_N_Rating_1,E_1_C_N_Confidence_1,E_2_C_N_Rating_1,E_2_C_N_Confidence_1,E_3_C_N_Rating_1,E_3_C_N_Confidence_1,E_4_C_N_Rating_1,E_4_C_N_Confidence_1,E_1_C_A_Rating_1,E_1_C_A_Confidence_1,E_2_C_A_Rating_1,E_2_C_A_Confidence_1,E_3_C_A_Rating_1,E_3_C_A_Confidence_1,E_4_C_A_Rating_1,E_4_C_A_Confidence_1,E_1_D_N_Rating_1,E_1_D_N_Confidence_1,E_2_D_N_Rating_1,E_2_D_N_Confidence_1,E_3_D_N_Rating_1,E_3_D_N_Confidence_1,E_4_D_N_Rating_1,E_4_D_N_Confidence_1,E_1_D_A_Rating_1,E_1_D_A_Confidence_1,E_2_D_A_Rating_1,E_2_D_A_Confidence_1,E_3_D_A_Rating_1,E_3_D_A_Confidence_1,E_4_D_A_Rating_1,E_4_D_A_Confidence_1,Se_1_C_N_Rating_1,Se_1_C_N_Confidence_1,Se_2_C_N_Rating_1,Se_2_C_N_Confidence_1,Se_3_C_N_Rating_1,Se_3_C_N_Confidence_1,Se_4_C_N_Rating_1,Se_4_C_N_Confidence_1,Se_1_C_A_Rating_1,Se_1_C_A_Confidence_1,Se_2_C_A_Rating_1,Se_2_C_A_Confidence_1,Se_3_C_A_Rating_1,Se_3_C_A_Confidence_1,Se_4_C_A_Rating_1,Se_4_C_A_Confidence_1,Se_1_D_N_Rating_1,Se_1_D_N_Confidence_1,Se_2_D_N_Rating_1,Se_2_D_N_Confidence_1,Se_3_D_N_Rating_1,Se_3_D_N_Confidence_1,Se_4_D_N_Rating_1,Se_4_D_N_Confidence_1,Se_1_D_A_Rating_1,Se_1_D_A_Confidence_1,Se_2_D_A_Rating_1,Se_2_D_A_Confidence_1,Se_3_D_A_Rating_1,Se_3_D_A_Confidence_1,Se_4_D_A_Rating_1,Se_4_D_A_Confidence_1,R_1_C_N_Rating_1,R_1_C_N_Confidence_1,R_2_C_N_Rating_1,R_2_C_N_Confidence_1,R_3_C_N_Rating_1,R_3_C_N_Confidence_1,R_4_C_N_Rating_1,R_4_C_N_Confidence_1,R_1_C_A_Rating_1,R_1_C_A_Confidence_1,R_2_C_A_Rating_1,R_2_C_A_Confidence_1,R_3_C_A_Rating_1,R_3_C_A_Confidence_1,R_4_C_A_Rating_1,R_4_C_A_Confidence_1,R_1_D_N_Rating_1,R_1_D_N_Confidence_1,R_2_D_N_Rating_1,R_2_D_N_Confidence_1,R_3_D_N_Rating_1,R_3_D_N_Confidence_1,R_4_D_N_Rating_1,R_4_D_N_Confidence_1,R_1_D_A_Rating_1,R_1_D_A_Confidence_1,R_2_D_A_Rating_1,R_2_D_A_Confidence_1,R_3_D_A_Rating_1,R_3_D_A_Confidence_1,R_4_D_A_Rating_1,R_4_D_A_Confidence_1,St_1_C_N_Rating_1,St_1_C_N_Confidence_1,St_2_C_N_Rating_1,St_2_C_N_Confidence_1,St_3_C_N_Rating_1,St_3_C_N_Confidence_1,St_4_C_N_Rating_1,St_4_C_N_Confidence_1,St_1_C_A_Rating_1,St_1_C_A_Confidence_1,St_2_C_A_Rating_1,St_2_C_A_Confidence_1,St_3_C_A_Rating_1,St_3_C_A_Confidence_1,St_4_C_A_Rating_1,St_4_C_A_Confidence_1,St_1_D_N_Rating_1,St_1_D_N_Confidence_1,St_2_D_N_Rating_1,St_2_D_N_Confidence_1,St_3_D_N_Rating_1,St_3_D_N_Confidence_1,St_4_D_N_Rating_1,St_4_D_N_Confidence_1,St_1_D_A_Rating_1,St_1_D_A_Confidence_1,St_2_D_A_Rating_1,St_2_D_A_Confidence_1,St_3_D_A_Rating_1,St_3_D_A_Confidence_1,St_4_D_A_Rating_1,St_4_D_A_Confidence_1,C_1_C_N_Rating_1,C_1_C_N_Confidence_1,C_2_C_N_Rating_1,C_2_C_N_Confidence_1,C_3_C_N_Rating_1,C_3_C_N_Confidence_1,C_4_C_N_Rating_1,C_4_C_N_Confidence_1,C_1_C_A_Rating_1,C_1_C_A_Confidence_1,C_2_C_A_Rating_1,C_2_C_A_Confidence_1,C_3_C_A_Rating_1,C_3_C_A_Confidence_1,C_4_C_A_Rating_1,C_4_C_A_Confidence_1,C_1_D_N_Rating_1,C_1_D_N_Confidence_1,C_2_D_N_Rating_1,C_2_D_N_Confidence_1,C_3_D_N_Rating_1,C_3_D_N_Confidence_1,C_4_D_N_Rating_1,C_4_D_N_Confidence_1,C_1_D_A_Rating_1,C_1_D_A_Confidence_1,C_2_D_A_Rating_1,C_2_D_A_Confidence_1,C_3_D_A_Rating_1,C_3_D_A_Confidence_1,C_4_D_A_Rating_1,C_4_D_A_Confidence_1,G_1_C_N_Rating_1,G_1_C_N_Confidence_1,G_2_C_N_Rating_1,G_2_C_N_Confidence_1,G_3_C_N_Rating_1,G_3_C_N_Confidence_1,G_4_C_N_Rating_1,G_4_C_N_Confidence_1,G_1_C_A_Rating_1,G_1_C_A_Confidence_1,G_2_C_A_Rating_1,G_2_C_A_Confidence_1,G_3_C_A_Rating_1,G_3_C_A_Confidence_1,G_4_C_A_Rating_1,G_4_C_A_Confidence_1,G_1_D_N_Rating_1,G_1_D_N_Confidence_1,G_2_D_N_Rating_1,G_2_D_N_Confidence_1,G_3_D_N_Rating_1,G_3_D_N_Confidence_1,G_4_D_N_Rating_1,G_4_D_N_Confidence_1,G_1_D_A_Rating_1,G_1_D_A_Confidence_1,G_2_D_A_Rating_1,G_2_D_A_Confidence_1,G_3_D_A_Rating_1,G_3_D_A_Confidence_1,G_4_D_A_Rating_1,G_4_D_A_Confidence_1,Q48,Q49,Q50,RandomID
1/10/20 9:24,1/10/20 9:26,IP Address,,100,133,TRUE,1/10/20 9:26,R_1E55vrEZLa5Qkx7,,,,,,,anonymous,EN,I consent. Begin the study.,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,75,,,,,48,Female,Yes.,2277650871
1/10/20 9:24,1/10/20 9:26,IP Address,,100,92,TRUE,1/10/20 9:26,R_szfB0Ef7DLa52XT,,,,,,,anonymous,EN,I consent. Begin the study.,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,Male,Yes.,2292847605
1/10/20 9:25,1/10/20 9:26,IP Address,,100,70,TRUE,1/10/20 9:26,R_3lzQP5kDiCTRz65,,,,,,,anonymous,EN,I consent. Begin the study.,100,0,,,,,38,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,Female,Yes.,2851851395
1/10/20 9:24,1/10/20 9:26,IP Address,,100,85,TRUE,1/10/20 9:26,R_9mDAfHkS21b8aml,,,,,,,anonymous,EN,I consent. Begin the study.,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,Female,Yes.,2633419201
1/10/20 9:22,1/10/20 9:26,IP Address,,100,267,TRUE,1/10/20 9:26,R_1Qcqm9miBpLBdo9,,,,,,,anonymous,EN,I consent. Begin the study.,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,Male,Yes.,2560171333
1/10/20 9:24,1/10/20 9:26,IP Address,,100,113,TRUE,1/10/20 9:26,R_2v1XFXTNyRD6QD2,,,,,,,anonymous,EN,I consent. Begin the study.,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,Male,Yes.,2785332949
1/10/20 9:20,1/10/20 9:26,IP Address,,100,355,TRUE,1/10/20 9:26,R_3scXPLMyNC4SjQ1,,,,,,,anonymous,EN,I consent. Begin the study.,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,Male,Yes.,2175160645
1/10/20 9:25,1/10/20 9:26,IP Address,,100,42,TRUE,1/10/20 9:26,R_30l4DeJXfQG8hK1,,,,,,,anonymous,EN,I consent. Begin the study.,100,0,,,,,,,,,,,,,,,,,,,0,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,Male,Yes.,2324539303
1/10/20 9:25,1/10/20 9:26,IP Address,,100,46,TRUE,1/10/20 9:26,R_UF5CKXxcmPhYl33,,,,,,,anonymous,EN,I consent. Begin the study.,100,0,,,,,,,,,,,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,Male,Yes.,2538047978
1/10/20 9:24,1/10/20 9:26,IP Address,,100,96,TRUE,1/10/20 9:26,R_Wr0MZZvLqiTXLlT,,,,,,,anonymous,EN,I consent. Begin the study.,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,,,,,,,,,24,Female,Yes.,2658709473
1/10/20 9:23,1/10/20 9:26,IP Address,,100,163,TRUE,1/10/20 9:26,R_71mKKpa4q2PCzDz,,,,,,,anonymous,EN,I consent. Begin the study.,100,0,,,,,,,,,,,,,91,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,Female,"No, I was distracted.",2873178635
1/10/20 9:24,1/10/20 9:26,IP Address,,100,148,TRUE,1/10/20 9:26,R_3nH1P5M8YFLe1kA,,,,,,,anonymous,EN,I consent. Begin the study.,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,Female,Yes.,2100270132
1/10/20 9:25,1/10/20 9:26,IP Address,,100,86,TRUE,1/10/20 9:26,R_1HiBsHJY971Kzed,,,,,,,anonymous,EN,I consent. Begin the study.,100,0,,,,,,,58,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,Female,Yes.,2720021770
1/10/20 9:22,1/10/20 9:26,IP Address,,100,256,TRUE,1/10/20 9:26,R_1FeURICLqRqE2BK,,,,,,,anonymous,EN,I consent. Begin the study.,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,Male,Yes.,2450335401
1/10/20 9:25,1/10/20 9:26,IP Address,,100,71,TRUE,1/10/20 9:26,R_ZsMYmBgwYQhTIwp,,,,,,,anonymous,EN,I consent. Begin the study.,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,Male,Yes.,2470059210
1/10/20 9:24,1/10/20 9:26,IP Address,,100,113,TRUE,1/10/20 9:26,R_3F4Y1W2wUu3EJt2,,,,,,,anonymous,EN,I consent. Begin the study.,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,Male,Yes.,2195916265
1/10/20 9:25,1/10/20 9:26,IP Address,,100,95,TRUE,1/10/20 9:26,R_33p95TcyWsJXlaA,,,,,,,anonymous,EN,I consent. Begin the study.,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,28,,,35,Male,Yes.,2313316034
1/10/20 9:25,1/10/20 9:26,IP Address,,100,97,TRUE,1/10/20 9:26,R_1OuHji8oiKDSfuK,,,,,,,anonymous,EN,I consent. Begin the study.,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,Female,Yes.,2531406911
1/10/20 9:24,1/10/20 9:26,IP Address,,100,124,TRUE,1/10/20 9:26,R_1M3Z0RyThFjxzoa,,,,,,,anonymous,EN,I consent. Begin the study.,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,77,,,,,,,,,,,,,,,,,,,,,,,,,,,35,Male,Yes.,2414614144
1/10/20 9:25,1/10/20 9:26,IP Address,,100,79,TRUE,1/10/20 9:26,R_TuWh8JYmGAqDc3f,,,,,,,anonymous,EN,I consent. Begin the study.,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,,,,,,,,,,,,,,,,,,,,,48,Male,Yes.,2172764867
1/10/20 9:25,1/10/20 9:26,IP Address,,100,53,TRUE,1/10/20 9:26,R_1hR9Dhok7jnr0hN,,,,,,,anonymous,EN,I consent. Begin the study.,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,37,Male,Yes.,2244878278
1/10/20 9:25,1/10/20 9:26,IP Address,,100,98,TRUE,1/10/20 9:26,R_2taWZ07o9ewhCAp,,,,,,,anonymous,EN,I consent. Begin the study.,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,Male,Yes.,2607317920
1/10/20 9:23,1/10/20 9:26,IP Address,,100,211,TRUE,1/10/20 9:26,R_1mR86sDL67av5za,,,,,,,anonymous,EN,I consent. Begin the study.,100,0,,,,,,,,,,,,,,,,,29,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,Female,Yes.,2406687079
1/10/20 9:25,1/10/20 9:26,IP Address,,100,69,TRUE,1/10/20 9:26,R_1KyghSiLLRpdifW,,,,,,,anonymous,EN,I consent. Begin the study.,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,Male,Yes.,2160924500
1/10/20 9:25,1/10/20 9:26,IP Address,,100,97,TRUE,1/10/20 9:26,R_3qEfAlkRdB18lG9,,,,,,,anonymous,EN,I consent. Begin the study.,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,Male,Yes.,2247794746
1/10/20 9:24,1/10/20 9:26,IP Address,,100,163,TRUE,1/10/20 9:26,R_33qlGDRHn3k5STS,,,,,,,anonymous,EN,I consent. Begin the study.,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,Female,Yes.,2104942415
1/10/20 9:22,1/10/20 9:26,IP Address,,100,240,TRUE,1/10/20 9:26,R_3qQ0ngwA33emAZU,,,,,,,anonymous,EN,I consent. Begin the study.,100,0,,,,,,,,,,,,,,,,,38,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,Male,Yes.,2817317734
1/10/20 9:25,1/10/20 9:26,IP Address,,100,102,TRUE,1/10/20 9:26,R_2bJdB5VFEKU0psS,,,,,,,anonymous,EN,I consent. Begin the study.,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,Male,Yes.,2583063277
1/10/20 9:24,1/10/20 9:26,IP Address,,100,155,TRUE,1/10/20 9:26,R_wZxlOxjjf5obMVb,,,,,,,anonymous,EN,I consent. Begin the study.,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,,,,,,,,,,,,,29,Male,"No, I was distracted.",2802751068
1/10/20 9:20,1/10/20 9:26,IP Address,,100,382,TRUE,1/10/20 9:26,R_2YY7U7M2XXb82Aa,,,,,,,anonymous,EN,I consent. Begin the study.,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,Male,Yes.,2925275427
1/10/20 9:23,1/10/20 9:26,IP Address,,100,203,TRUE,1/10/20 9:26,R_2V8eSv0WsOBNgHK,,,,,,,anonymous,EN,I consent. Begin the study.,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,Male,Yes.,2310569596
1/10/20 9:21,1/10/20 9:26,IP Address,,100,301,TRUE,1/10/20 9:27,R_29ay79Q5BI0j0ju,,,,,,,anonymous,EN,I consent. Begin the study.,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,Male,Yes.,2746848539
1/10/20 9:25,1/10/20 9:27,IP Address,,100,116,TRUE,1/10/20 9:27,R_1jPo6jT3afBFSd8,,,,,,,anonymous,EN,I consent. Begin the study.,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,Female,Yes.,2757751347
1/10/20 9:24,1/10/20 9:27,IP Address,,100,147,TRUE,1/10/20 9:27,R_2vifm5NOs5DqRpH,,,,,,,anonymous,EN,I consent. Begin the study.,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,Female,Yes.,2415406618
1/10/20 9:23,1/10/20 9:27,IP Address,,100,227,TRUE,1/10/20 9:27,R_1HnPyaF2w2Msl42,,,,,,,anonymous,EN,I consent. Begin the study.,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,85,,,,,,,,,27,Male,Yes.,2278540675
1/10/20 9:24,1/10/20 9:27,IP Address,,100,171,TRUE,1/10/20 9:27,R_3dWUcWZlfTOFM50,,,,,,,anonymous,EN,I consent. Begin the study.,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,Female,Yes.,2674074194
